time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-05-18T20:36:46.080Z,-4.1476,133.4927,10,4.6,mb,,45,1.74,0.66,us,us1000e888,2018-06-12T18:48:49.040Z,"187km NNE of Tual, Indonesia",earthquake,7.4,1.9,0.083,44,reviewed,us,us
2018-05-18T20:31:39.950Z,1.093,120.0622,34.92,5,mb,,48,0.719,0.66,us,us1000e884,2018-06-12T18:42:26.040Z,"26km WNW of Ogotua, Indonesia",earthquake,5.8,5.8,0.054,111,reviewed,us,us
2018-05-18T20:25:57.930Z,1.0255,119.9426,9.37,5.1,mww,,25,0.843,0.85,us,us1000e87x,2018-06-12T18:39:28.244Z,"36km WNW of Ogotua, Indonesia",earthquake,4.8,4.1,0.073,18,reviewed,us,us
2018-05-18T18:55:41.600Z,-20.399,-173.951,10,4.6,mb,,109,4.012,0.84,us,us1000eahu,2018-06-12T18:32:57.040Z,"78km SSE of Pangai, Tonga",earthquake,10.5,1.9,0.182,12,reviewed,us,us
2018-05-18T17:27:23.340Z,-35.9573,-101.4737,10,4.8,mb,,95,11.086,0.5,us,us1000e84d,2018-06-12T18:18:09.040Z,"Southeast of Easter Island",earthquake,12.9,1.9,0.053,111,reviewed,us,us
2018-05-18T16:34:38.310Z,-60.522,-26.6376,31.43,5.1,mb,,97,8.202,0.88,us,us1000e83f,2018-05-18T16:52:02.040Z,"166km S of Bristol Island, South Sandwich Islands",earthquake,10.2,5,0.085,45,reviewed,us,us
2018-05-18T13:56:37.760Z,3.8971,-82.6711,10,5.2,mww,,148,4.649,1.41,us,us1000e80l,2018-05-27T10:38:27.308Z,"South of Panama",earthquake,9.3,1.9,0.073,18,reviewed,us,us
2018-05-18T13:51:54.460Z,-35.7547,-179.4641,10,4.5,mb,,260,2.543,0.31,us,us1000eahs,2018-05-27T10:28:05.040Z,"East of the North Island of New Zealand",earthquake,11.8,2,0.171,10,reviewed,us,us
2018-05-18T12:43:54.510Z,4.029,-82.5105,10,5.4,mww,,73,4.528,1.06,us,us1000e7z1,2018-05-18T22:44:48.433Z,"South of Panama",earthquake,7.7,1.9,0.061,26,reviewed,us,us
2018-05-18T10:53:55.340Z,-33.1936,-15.9475,10,5.4,mb,,58,19.485,0.72,us,us1000e7xf,2018-05-18T11:13:49.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.3,1.9,0.048,147,reviewed,us,us
2018-05-18T08:50:45.860Z,45.2526,150.1069,65.01,4.7,mb,,135,5.386,0.74,us,us1000e7w6,2018-05-18T09:13:38.040Z,"174km E of Kuril'sk, Russia",earthquake,10.9,8,0.057,92,reviewed,us,us
2018-05-18T06:37:01.920Z,-15.4607,-172.6986,10,5.1,mb,,129,1.781,1.16,us,us1000e7uq,2018-05-18T06:56:23.040Z,"125km ENE of Hihifo, Tonga",earthquake,12.1,1.9,0.037,235,reviewed,us,us
2018-05-18T06:35:54.160Z,-55.6023,-26.6591,10,4.9,mb,,81,5.817,0.85,us,us1000e7v3,2018-05-18T07:20:53.040Z,"126km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.7,1.9,0.087,42,reviewed,us,us
2018-05-18T06:16:44.890Z,-55.6404,-26.7948,10,4.9,mb,,69,5.747,0.98,us,us1000e7ub,2018-05-18T06:33:27.040Z,"120km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.1,1.8,0.087,42,reviewed,us,us
2018-05-18T06:04:13.600Z,12.7274,-89.7463,10,4.5,mb,,202,1.077,1.06,us,us1000e7u8,2018-05-22T12:16:24.471Z,"95km SSW of La Libertad, El Salvador",earthquake,5.1,2,0.101,29,reviewed,us,us
2018-05-18T04:51:09.190Z,-30.9444,-179.4911,261.63,4.9,mb,,79,2.168,1.27,us,us1000e7t6,2018-05-18T05:10:51.040Z,"78km NW of L'Esperance Rock, New Zealand",earthquake,10.9,7.4,0.049,131,reviewed,us,us
2018-05-18T02:47:45.050Z,-30.2918,-177.5575,35,5.1,mb,,179,1.092,0.98,us,us1000e7rn,2018-05-18T03:03:27.040Z,"118km SSE of Raoul Island, New Zealand",earthquake,10.2,2,0.099,33,reviewed,us,us
2018-05-18T01:45:31.480Z,-34.551,-178.4162,10.62,6.2,mww,,33,4.009,1.13,us,us1000e7qq,2018-05-18T22:15:29.040Z,"South of the Kermadec Islands",earthquake,8,2.3,0.062,25,reviewed,us,us
2018-05-18T01:11:49.040Z,-5.7475,152.1366,38.11,4.8,mb,,130,1.546,0.49,us,us1000e7qd,2018-05-18T03:31:35.040Z,"154km S of Kokopo, Papua New Guinea",earthquake,12.9,9.9,0.053,110,reviewed,us,us
2018-05-18T00:27:27.740Z,-21.3079,168.6022,13.81,5.1,mb,,93,1.377,0.95,us,us1000e7pv,2018-06-05T05:40:16.040Z,"79km ENE of Tadine, New Caledonia",earthquake,7.2,3.7,0.051,125,reviewed,us,us
2018-05-17T21:49:55.220Z,57.4414,-33.6043,10,4.5,mb,,164,18.594,0.51,us,us1000e9sy,2018-06-04T23:18:45.040Z,"Reykjanes Ridge",earthquake,16.5,2,0.128,18,reviewed,us,us
2018-05-17T21:43:15.270Z,-31.9823,-179.9533,284.39,5.7,mww,,27,3.238,1.05,us,us1000e7kx,2018-06-05T05:38:47.005Z,"116km WSW of L'Esperance Rock, New Zealand",earthquake,10,3.8,0.055,32,reviewed,us,us
2018-05-17T18:47:09.720Z,13.0097,145.3498,45.06,5.5,mb,,24,0.742,1.26,us,us1000e7fv,2018-05-22T18:18:15.040Z,"71km ESE of Inarajan Village, Guam",earthquake,8.9,4.9,0.032,335,reviewed,us,us
2018-05-17T18:42:10.100Z,42.6588,145.6352,10,5.7,mww,,48,1.946,0.98,us,us1000e7fh,2018-06-06T17:29:12.280Z,"74km S of Nemuro, Japan",earthquake,3.7,1.8,0.052,36,reviewed,us,us
2018-05-17T18:24:48.050Z,-31.8592,-178.547,10,5.1,mb,,82,2.659,0.74,us,us1000e7f3,2018-06-06T16:16:44.040Z,"57km SE of L'Esperance Rock, New Zealand",earthquake,5.2,1.7,0.062,84,reviewed,us,us
2018-05-17T18:17:35.070Z,-17.894,167.2126,10,4.7,mb,,91,2.868,0.93,us,us1000e9sv,2018-06-07T18:15:10.040Z,"118km W of Port-Vila, Vanuatu",earthquake,6.4,1.9,0.147,14,reviewed,us,us
2018-05-17T18:02:52.220Z,-32.6975,-178.608,35,4.5,mb,,265,5.472,0.19,us,us1000e9sq,2018-06-07T17:29:46.040Z,"142km S of L'Esperance Rock, New Zealand",earthquake,14,2,0.222,6,reviewed,us,us
2018-05-17T14:04:10.700Z,19.405,-155.281,0.01,5.03,mw,13,56,0.006997,0.41,hv,hv70166177,2018-06-06T09:50:44.450Z,"5km WSW of Volcano, Hawaii",volcanic eruption,0.62,31.61,,5,reviewed,hv,hv
2018-05-17T11:07:14.270Z,-12.665,-76.5619,53.91,5.2,mb,,134,0.726,1.13,us,us1000e76f,2018-05-19T11:25:03.763Z,"7km E of Mala, Peru",earthquake,8.2,7.1,0.05,130,reviewed,us,us
2018-05-17T04:15:30.350Z,19.405,-155.281,0.01,4.98,mw,11,76,0.006997,0.4,hv,hv70164442,2018-05-27T04:00:16.723Z,"5km WSW of Volcano, Hawaii",volcanic eruption,0.72,31.61,,3,reviewed,hv,hv
2018-05-17T03:12:31.980Z,35.6288,140.8621,41.06,5.3,mww,,117,2.236,1.14,us,us1000e6yj,2018-05-18T07:00:45.048Z,"11km SSE of Hasaki, Japan",earthquake,7,5.8,0.071,19,reviewed,us,us
2018-05-16T22:57:20.960Z,-6.1185,142.5596,10,4.7,mb,,126,6.274,0.88,us,us1000e6vn,2018-05-16T23:19:18.040Z,"101km SW of Porgera, Papua New Guinea",earthquake,10.1,1.9,0.083,44,reviewed,us,us
2018-05-16T22:48:48.790Z,-10.7063,115.0397,10,4.7,mb,,101,2.388,0.84,us,us1000e6v7,2018-05-16T23:07:35.040Z,"207km S of Kangin, Indonesia",earthquake,8.2,1.9,0.075,54,reviewed,us,us
2018-05-16T22:30:04.620Z,36.5142,22.9129,10.5,5,mww,,38,1.033,1.33,us,us1000e6uj,2018-05-17T20:47:16.530Z,"22km SSW of Gefyra, Greece",earthquake,5.9,4,0.071,19,reviewed,us,us
2018-05-16T22:00:07.980Z,28.3276,128.214,132.42,4.7,mb,,88,1.486,0.73,us,us1000e6tt,2018-05-16T22:23:12.040Z,"124km W of Naze, Japan",earthquake,8.3,7.8,0.051,114,reviewed,us,us
2018-05-16T19:42:35.700Z,-5.8732,130.0289,192.1,4.5,mb,,162,2.445,0.92,us,us1000e81u,2018-06-05T19:27:15.040Z,"270km NNW of Saumlaki, Indonesia",earthquake,11.5,12.6,0.221,6,reviewed,us,us
2018-05-16T19:08:43.890Z,-23.9651,-179.9298,490.26,4.5,mb,,190,6.47,1.15,us,us1000e81s,2018-06-05T18:54:36.040Z,"South of the Fiji Islands",earthquake,14,11.3,0.103,28,reviewed,us,us
2018-05-16T18:15:41.240Z,-24.115,-67.396,200.72,4.5,mb,,72,1.362,1.02,us,us1000e6jn,2018-06-04T21:56:37.040Z,"110km W of San Antonio de los Cobres, Argentina",earthquake,10.1,15.6,0.271,4,reviewed,us,us
2018-05-16T17:41:13.240Z,-33.6291,-178.7292,10,4.5,mb,,171,4.423,0.78,us,us1000e81y,2018-06-05T20:56:19.040Z,"244km S of L'Esperance Rock, New Zealand",earthquake,9.6,2,0.271,4,reviewed,us,us
2018-05-16T17:22:13.630Z,-33.7895,-179.4473,10,5.9,mww,,60,4.184,1.26,us,us1000e6hz,2018-06-05T21:33:01.040Z,"266km S of L'Esperance Rock, New Zealand",earthquake,7.9,1.8,0.051,37,reviewed,us,us
2018-05-16T16:22:14.270Z,-5.5685,145.8544,52.28,4.5,mb,,52,3.812,1.05,us,us1000e6gh,2018-05-29T23:12:26.040Z,"38km S of Madang, Papua New Guinea",earthquake,5.8,7.8,0.078,48,reviewed,us,us
2018-05-16T16:00:10.100Z,4.5714,95.0628,56.5,4.9,mb,,139,1.987,0.98,us,us1000e6fv,2018-05-29T23:10:03.040Z,"112km SSW of Banda Aceh, Indonesia",earthquake,7,8.1,0.06,87,reviewed,us,us
2018-05-16T15:30:17.460Z,-10.8786,110.404,10,4.7,mb,,91,2.949,1.29,us,us1000e6f6,2018-05-29T22:51:30.040Z,"South of Java, Indonesia",earthquake,7.9,1.8,0.078,50,reviewed,us,us
2018-05-16T14:20:31.710Z,18.4202,-100.2196,81.2,4.9,mb,,95,1.338,0.97,us,us1000e6dc,2018-05-21T04:57:51.637Z,"15km NNE of Arcelia, Mexico",earthquake,6.9,7,0.031,337,reviewed,us,us
2018-05-16T11:05:52.680Z,-13.0792,45.1585,10,4.5,mb,,69,5.798,0.73,us,us1000e81m,2018-06-10T12:27:15.040Z,"15km SSE of Kani Keli, Mayotte",earthquake,3.6,1.9,0.104,27,reviewed,us,us
2018-05-16T07:24:34.320Z,12.9042,145.4669,45.77,4.6,mb,,65,0.896,0.8,us,us1000e66h,2018-05-17T19:08:16.588Z,"87km ESE of Inarajan Village, Guam",earthquake,9.4,7.9,0.059,85,reviewed,us,us
2018-05-16T05:05:09.370Z,6.4174,123.9307,55.94,4.8,mb,,41,1.76,0.89,us,us1000e64p,2018-05-16T05:26:33.040Z,"12km WSW of Sangay, Philippines",earthquake,7.9,7.7,0.05,123,reviewed,us,us
2018-05-16T03:17:21.130Z,-20.0548,66.6304,10,4.7,mb,,142,38.497,0.48,us,us1000e63b,2018-05-16T03:34:27.040Z,"Mauritius - Reunion region",earthquake,11.3,1.9,0.127,19,reviewed,us,us
2018-05-16T02:12:17.430Z,-3.7928,138.5901,90,5.5,mww,,15,6.389,0.91,us,us1000e61u,2018-05-25T05:08:02.363Z,"249km E of Enarotali, Indonesia",earthquake,7.6,1.9,0.061,26,reviewed,us,us
2018-05-16T00:03:43.690Z,-38.5055,175.9244,167.76,4.5,mb,,88,0.794,1.36,us,us1000e5zu,2018-05-25T01:20:20.364Z,"24km NW of Taupo, New Zealand",earthquake,5.9,4.6,0.135,16,reviewed,us,us
2018-05-15T21:09:23.370Z,-6.2032,151.1422,10,4.8,mb,,84,2.242,1.15,us,us1000e5uk,2018-05-15T21:33:59.040Z,"132km ESE of Kimbe, Papua New Guinea",earthquake,5.3,1.9,0.055,102,reviewed,us,us
2018-05-15T20:35:20.830Z,-25.0032,179.8141,479.83,4.6,mb,,83,7.406,1.11,us,us1000e7zy,2018-06-09T21:44:14.040Z,"South of the Fiji Islands",earthquake,7.4,6.2,0.07,61,reviewed,us,us
2018-05-15T20:25:17.050Z,-12.8801,45.5793,10,4.7,mb,,56,5.866,0.81,us,us1000e5su,2018-06-09T18:46:45.567Z,"33km ESE of Pamandzi, Mayotte",earthquake,9.9,1.8,0.072,58,reviewed,us,us
2018-05-15T19:30:26.890Z,1.8736,126.9827,101.86,4.7,mb,,164,1.159,0.91,us,us1000e7zv,2018-06-09T17:33:45.040Z,"115km W of Tobelo, Indonesia",earthquake,9,5.5,0.147,14,reviewed,us,us
2018-05-15T15:48:09.960Z,-12.7836,45.59,17,5.9,mww,,39,5.956,1.01,us,us1000e5k1,2018-05-22T18:46:06.405Z,"33km E of Pamandzi, Mayotte",earthquake,8.1,1.7,0.063,24,reviewed,us,us
2018-05-15T11:26:50.570Z,-12.8784,45.6543,10,4.8,mb,,66,6.289,1.17,us,us1000e5ee,2018-05-16T14:01:57.675Z,"41km ESE of Pamandzi, Mayotte",earthquake,7.5,1.6,0.077,51,reviewed,us,us
2018-05-15T10:25:08.520Z,-6.4356,147.3672,66.99,4.6,mb,,105,4.363,0.75,us,us1000e5dn,2018-05-15T10:53:30.030Z,"52km NE of Lae, Papua New Guinea",earthquake,9.8,8.8,0.093,34,reviewed,us,us
2018-05-15T08:32:58.480Z,60.4779,-28.885,10,4.6,mb,,126,5.523,1.05,us,us1000e5bk,2018-05-27T05:42:52.040Z,"Reykjanes Ridge",earthquake,10.8,1.9,0.113,23,reviewed,us,us
2018-05-15T08:17:54.190Z,-55.9619,-27.0899,35,5.3,mww,,35,5.649,0.9,us,us1000e5ac,2018-05-26T12:08:31.040Z,"82km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.9,1.8,0.073,18,reviewed,us,us
2018-05-15T05:00:42.020Z,35.5261,138.9843,58.33,4.5,mb,,106,1.071,1.33,us,us1000e57m,2018-05-17T05:31:28.666Z,"9km SSE of Otsuki, Japan",earthquake,5.3,7.3,0.083,42,reviewed,us,us
